6024460 20181110 070000 1319 1
6024460 20181110 080000 2385 1
6024460 20181110 090000 4770 1
6024460 20181110 100000 6960 1
6024460 20181110 110000 8473 1
6024460 20181110 120000 9377 1
6024460 20181110 130000 8802 1
6024460 20181110 140000 7503 1
6024460 20181110 150000 6002 1
6024460 20181110 160000 4342 1
6024460 20181110 170000 2851 1
6024460 20181110 180000 1774 1
6024460 20181110 190000 1370 1
6024460 20181110 200000 1963 1
6024460 20181110 210000 3990 1
6024460 20181110 220000 6335 1
6024460 20181110 230000 8032 1
6024460 20181111 000000 9085 1
6024460 20181111 010000 9015 1
6024460 20181111 020000 7782 1
6024460 20181111 030000 6372 1
6024460 20181111 040000 4864 1
6024460 20181111 050000 3408 1
6024460 20181111 060000 2265 1
6024460 20181111 070000 1786 1
6024460 20181111 080000 2093 1
6024460 20181111 090000 3716 1
6024460 20181111 100000 5999 1
6024460 20181111 110000 7728 1
6024460 20181111 120000 8882 1
6024460 20181111 130000 9080 1
6024460 20181111 140000 8024 1
6024460 20181111 150000 6675 1
6024460 20181111 160000 5195 1
6024460 20181111 170000 3695 1
6024460 20181111 180000 2469 1
6024460 20181111 190000 1740 1
6024460 20181111 200000 1704 1
6024460 20181111 210000 2762 1
6024460 20181111 220000 4902 1
6024460 20181111 230000 6864 1
6024460 20181112 000000 8156 1
6024460 20181112 010000 8805 1
6024460 20181112 020000 8165 1
6024460 20181112 030000 6883 1
6024460 20181112 040000 5547 1
6024460 20181112 050000 4177 1
6024460 20181112 060000 2944 1
6024460 20181112 070000 2127 1
6024460 20181112 080000 1951 1
6024460 20181112 090000 2712 1
6024460 20181112 100000 4555 1
6024460 20181112 110000 6530 1
6024460 20181112 120000 7884 1
6024460 20181112 130000 8642 1
6024460 20181112 140000 8329 1
6024460 20181112 150000 7176 1
6024460 20181112 160000 5868 1
6024460 20181112 170000 4538 1
6024460 20181112 180000 3279 1
6024460 20181112 190000 2316 1
6024460 20181112 200000 1938 1
6024460 20181112 210000 2363 1
6024460 20181112 220000 3835 1
6024460 20181112 230000 5756 1
6024460 20181113 000000 7217 1
6024460 20181113 010000 8138 1
6024460 20181113 020000 8249 1
6024460 20181113 030000 7382 1
6024460 20181113 040000 6245 1
6024460 20181113 050000 5076 1
6024460 20181113 060000 3871 1
6024460 20181113 070000 2870 1
6024460 20181113 080000 2371 1
6024460 20181113 090000 2558 1
6024460 20181113 100000 3644 1
6024460 20181113 110000 5317 1
6024460 20181113 120000 6755 1
6024460 20181113 130000 7711 1
6024460 20181113 140000 8016 1
6024460 20181113 150000 7375 1
6024460 20181113 160000 6335 1
6024460 20181113 170000 5177 1
6024460 20181113 180000 4015 1
6024460 20181113 190000 3025 1
6024460 20181113 200000 2408 1
6024460 20181113 210000 2322 1
6024460 20181113 220000 3015 1
6024460 20181113 230000 4479 1
6024460 20181114 000000 6074 1
6024460 20181114 010000 7227 1
6024460 20181114 020000 7804 1
6024460 20181114 030000 7536 1
6024460 20181114 040000 6609 1
6024460 20181114 050000 5564 1
6024460 20181114 060000 4533 1
6024460 20181114 070000 3579 1
6024460 20181114 080000 2871 1
6024460 20181114 090000 2627 1
6024460 20181114 100000 3015 1
6024460 20181114 110000 4127 1
6024460 20181114 120000 5557 1
6024460 20181114 130000 6669 1
6024460 20181114 140000 7311 1
6024460 20181114 150000 7321 1
6024460 20181114 160000 6669 1
6024460 20181114 170000 5739 1
6024460 20181114 180000 4739 1
6024460 20181114 190000 3789 1
6024460 20181114 200000 3022 1
6024460 20181114 210000 2630 1
6024460 20181114 220000 2782 1
6024460 20181114 230000 3592 1
6024460 20181115 000000 4866 1
6024460 20181115 010000 6107 1
6024460 20181115 020000 6941 1
6024460 20181115 030000 7243 1
6024460 20181115 040000 6891 1
6024460 20181115 050000 6151 1
6024460 20181115 060000 5303 1
6024460 20181115 070000 4471 1
6024460 20181115 080000 3720 1
6024460 20181115 090000 3206 1
6024460 20181115 100000 3132 1
6024460 20181115 110000 3617 1
6024460 20181115 120000 4575 1
6024460 20181115 130000 5673 1
6024460 20181115 140000 6511 1
6024460 20181115 150000 6951 1
6024460 20181115 160000 6845 1
6024460 20181115 170000 6286 1
6024460 20181115 180000 5534 1
6024460 20181115 190000 4737 1
6024460 20181115 200000 3994 1
6024460 20181115 210000 3412 1
6024460 20181115 220000 3097 1
6024460 20181115 230000 3225 1
6024460 20181116 000000 3864 1
6024460 20181116 010000 4879 1
6024460 20181116 020000 5859 1
6024460 20181116 030000 6563 1
6024460 20181116 040000 6827 1
6024460 20181116 050000 6565 1
6024460 20181116 060000 5975 1
6024460 20181116 070000 5269 1
6024460 20181116 080000 4518 1
6024460 20181116 090000 3842 1
6024460 20181116 100000 3381 1
6024460 20181116 110000 3252 1
6024460 20181116 120000 3552 1
6024460 20181116 130000 4303 1
6024460 20181116 140000 5257 1
6024460 20181116 150000 6074 1
6024460 20181116 160000 6615 1
6024460 20181116 170000 6687 1
6024460 20181116 180000 6318 1
6024460 20181116 190000 5709 1
6024460 20181116 200000 5012 1
6024460 20181116 210000 4300 1
6024460 20181116 220000 3678 1
6024460 20181116 230000 3294 1
6024460 20181117 000000 3257 1
6024460 20181117 010000 3675 1
6024460 20181117 020000 4491 1
6024460 20181117 030000 5438 1
6024460 20181117 040000 6193 1
6024460 20181117 050000 6608 1
6024460 20181117 060000 6592 1
6024460 20181117 070000 6139 1
6024460 20181117 080000 5468 1
6024460 20181117 090000 4746 1
6024460 20181117 100000 4009 1
6024460 20181117 110000 3406 1
6024460 20181117 120000 3104 1
6024460 20181117 130000 3197 1
6024460 20181117 140000 3800 1
6024460 20181117 150000 4752 1
6024460 20181117 160000 5695 1
6024460 20181117 170000 6393 1
6024460 20181117 180000 6717 1
6024460 20181117 190000 6489 1
6024460 20181117 200000 5894 1
6024460 20181117 210000 5108 1
6024460 20181117 220000 4279 1
6024460 20181117 230000 3508 1
6024460 20181118 000000 2971 1
6024460 20181118 010000 2791 1
6024460 20181118 020000 3065 1
6024460 20181118 030000 3899 1
6024460 20181118 040000 5030 1
6024460 20181118 050000 6058 1
6024460 20181118 060000 6767 1
6024460 20181118 070000 6942 1
6024460 20181118 080000 6543 1
6024460 20181118 090000 5801 1
6024460 20181118 100000 4933 1
6024460 20181118 110000 4022 1
6024460 20181118 120000 3251 1
6024460 20181118 130000 2789 1
6024460 20181118 140000 2769 1
6024460 20181118 150000 3351 1
6024460 20181118 160000 4465 1
6024460 20181118 170000 5708 1
6024460 20181118 180000 6668 1
6024460 20181118 190000 7175 1
6024460 20181118 200000 6979 1
6024460 20181118 210000 6186 1
6024460 20181118 220000 5187 1
6024460 20181118 230000 4202 1
6024460 20181119 000000 3284 1
6024460 20181119 010000 2603 1
6024460 20181119 020000 2311 1
6024460 20181119 030000 2542 1
6024460 20181119 040000 3498 1
6024460 20181119 050000 5043 1
6024460 20181119 060000 6405 1
6024460 20181119 070000 7253 1
6024460 20181119 080000 7522 1
6024460 20181119 090000 6888 1
6024460 20181119 100000 5898 1
6024460 20181119 110000 4821 1
6024460 20181119 120000 3789 1
6024460 20181119 130000 2888 1
6024460 20181119 140000 2348 1
6024460 20181119 150000 2326 1
6024460 20181119 160000 2975 1
6024460 20181119 170000 4469 1
6024460 20181119 180000 5992 1
6024460 20181119 190000 7106 1
6024460 20181119 200000 7662 1
6024460 20181119 210000 7307 1
6024460 20181119 220000 6255 1
6024460 20181119 230000 5118 1
6024460 20181120 000000 3999 1
6024460 20181120 010000 3003 1
6024460 20181120 020000 2283 1
6024460 20181120 030000 2045 1
6024460 20181120 040000 2424 1
6024460 20181120 050000 3806 1
6024460 20181120 060000 5638 1
6024460 20181120 070000 7124 1
6024460 20181120 080000 7976 1
6024460 20181120 090000 8008 1
6024460 20181120 100000 7049 1
6024460 20181120 110000 5819 1
6024460 20181120 120000 4584 1
6024460 20181120 130000 3412 1
6024460 20181120 140000 2424 1
6024460 20181120 150000 1904 1
6024460 20181120 160000 2045 1
6024460 20181120 170000 3186 1
6024460 20181120 180000 5113 1
6024460 20181120 190000 6851 1
6024460 20181120 200000 7985 1
6024460 20181120 210000 8418 1
6024460 20181120 220000 7676 1
6024460 20181120 230000 6434 1
6024460 20181121 000000 5110 1
6024460 20181121 010000 3775 1
6024460 20181121 020000 2606 1
6024460 20181121 030000 1845 1
6024460 20181121 040000 1737 1
6024460 20181121 050000 2586 1
6024460 20181121 060000 4524 1
6024460 20181121 070000 6517 1
6024460 20181121 080000 7895 1
6024460 20181121 090000 8619 1
6024460 20181121 100000 8192 1
6024460 20181121 110000 7022 1
6024460 20181121 120000 5673 1
6024460 20181121 130000 4246 1
6024460 20181121 140000 2913 1
6024460 20181121 150000 1913 1
6024460 20181121 160000 1528 1
6024460 20181121 170000 2006 1
6024460 20181121 180000 3754 1
6024460 20181121 190000 5909 1
6024460 20181121 200000 7515 1
6024460 20181121 210000 8560 1
6024460 20181121 220000 8617 1
6024460 20181121 230000 7520 1
6024460 20181122 000000 6118 1
6024460 20181122 010000 4620 1
6024460 20181122 020000 3174 1
6024460 20181122 030000 2029 1
6024460 20181122 040000 1390 1
6024460 20181122 050000 1544 1
6024460 20181122 060000 2925 1
6024460 20181122 070000 5247 1
6024460 20181122 080000 7206 1
6024460 20181122 090000 8499 1
6024460 20181122 100000 8993 1
6024460 20181122 110000 8086 1
6024460 20181122 120000 6655 1
6024460 20181122 130000 5142 1
6024460 20181122 140000 3622 1
6024460 20181122 150000 2305 1
6024460 20181122 160000 1429 1
6024460 20181122 170000 1247 1
6024460 20181122 180000 2101 1
6024460 20181122 190000 4340 1
6024460 20181122 200000 6644 1
6024460 20181122 210000 8215 1
6024460 20181122 220000 9150 1
6024460 20181122 230000 8710 1
6024460 20181123 000000 7318 1
6024460 20181123 010000 5773 1
6024460 20181123 020000 4191 1
6024460 20181123 030000 2752 1
6024460 20181123 040000 1666 1
6024460 20181123 050000 1211 1
6024460 20181123 060000 1660 1
6024460 20181123 070000 3629 1
6024460 20181123 080000 6159 1
6024460 20181123 090000 8034 1
6024460 20181123 100000 9188 1
6024460 20181123 110000 9204 1
6024460 20181123 120000 7861 1
6024460 20181123 130000 6276 1
6024460 20181123 140000 4658 1
6024460 20181123 150000 3114 1
6024460 20181123 160000 1860 1
6024460 20181123 170000 1162 1
6024460 20181123 180000 1198 1
6024460 20181123 190000 2611 1
6024460 20181123 200000 5198 1
6024460 20181123 210000 7398 1
6024460 20181123 220000 8824 1
6024460 20181123 230000 9434 1
6024460 20181124 000000 8444 1
6024460 20181124 010000 6902 1
6024460 20181124 020000 5280 1
6024460 20181124 030000 3661 1
6024460 20181124 040000 2272 1
6024460 20181124 050000 1352 1
6024460 20181124 060000 1134 1
6024460 20181124 070000 2079 1
6024460 20181124 080000 4557 1
6024460 20181124 090000 7030 1
6024460 20181124 100000 8689 1
6024460 20181124 110000 9615 1
6024460 20181124 120000 9035 1
6024460 20181124 130000 7521 1
6024460 20181124 140000 5881 1
6024460 20181124 150000 4218 1
6024460 20181124 160000 2709 1
6024460 20181124 170000 1570 1
6024460 20181124 180000 1055 1
6024460 20181124 190000 1407 1
6024460 20181124 200000 3397 1
6024460 20181124 210000 6098 1
6024460 20181124 220000 8066 1
6024460 20181124 230000 9316 1
6024460 20181125 000000 9443 1
6024460 20181125 010000 8074 1
6024460 20181125 020000 6474 1
6024460 20181125 030000 4830 1
6024460 20181125 040000 3226 1
6024460 20181125 050000 1928 1
6024460 20181125 060000 1186 1
6024460 20181125 070000 1216 1
6024460 20181125 080000 2665 1
6024460 20181125 090000 5325 1
6024460 20181125 100000 7553 1
6024460 20181125 110000 9000 1
6024460 20181125 120000 9568 1
6024460 20181125 130000 8501 1
6024460 20181125 140000 6938 1
6024460 20181125 150000 5298 1
6024460 20181125 160000 3680 1
6024460 20181125 170000 2283 1
6024460 20181125 180000 1311 1
6024460 20181125 190000 995 1
6024460 20181125 200000 1682 1
6024460 20181125 210000 3971 1
6024460 20181125 220000 6523 1
6024460 20181125 230000 8279 1
6024460 20181126 000000 9308 1
6024460 20181126 010000 8963 1
6024460 20181126 020000 7495 1
6024460 20181126 030000 5890 1
6024460 20181126 040000 4294 1
6024460 20181126 050000 2847 1
6024460 20181126 060000 1708 1
6024460 20181126 070000 1193 1
6024460 20181126 080000 1531 1
6024460 20181126 090000 3420 1
6024460 20181126 100000 6003 1
6024460 20181126 110000 7951 1
6024460 20181126 120000 9182 1
6024460 20181126 130000 9324 1
6024460 20181126 140000 8037 1
6024460 20181126 150000 6480 1
6024460 20181126 160000 4879 1
6024460 20181126 170000 3337 1
6024460 20181126 180000 2078 1
6024460 20181126 190000 1298 1
6024460 20181126 200000 1208 1
6024460 20181126 210000 2353 1
6024460 20181126 220000 4774 1
6024460 20181126 230000 7051 1
6024460 20181127 000000 8537 1
6024460 20181127 010000 9275 1
6024460 20181127 020000 8534 1
6024460 20181127 030000 7095 1
6024460 20181127 040000 5570 1
6024460 20181127 050000 4027 1
6024460 20181127 060000 2647 1
6024460 20181127 070000 1665 1
6024460 20181127 080000 1366 1
6024460 20181127 090000 2027 1
6024460 20181127 100000 4121 1
6024460 20181127 110000 6455 1
6024460 20181127 120000 8068 1
6024460 20181127 130000 9056 1
6024460 20181127 140000 8805 1
6024460 20181127 150000 7521 1
6024460 20181127 160000 6071 1
6024460 20181127 170000 4594 1
6024460 20181127 180000 3150 1
6024460 20181127 190000 2005 1
6024460 20181127 200000 1387 1
6024460 20181127 210000 1508 1
6024460 20181127 220000 2889 1
6024460 20181127 230000 5184 1
6024460 20181128 000000 7096 1
6024460 20181128 010000 8315 1
6024460 20181128 020000 8716 1
6024460 20181128 030000 7900 1
6024460 20181128 040000 6666 1
6024460 20181128 050000 5288 1
6024460 20181128 060000 3873 1
6024460 20181128 070000 2644 1
6024460 20181128 080000 1880 1
6024460 20181128 090000 1793 1
6024460 20181128 100000 2835 1
6024460 20181128 110000 4850 1
6024460 20181128 120000 6742 1
6024460 20181128 130000 8032 1
6024460 20181128 140000 8754 1
6024460 20181128 150000 8354 1
6024460 20181128 160000 7400 1
6024460 20181128 170000 6151 1
6024460 20181128 180000 4655 1
6024460 20181128 190000 3287 1
6024460 20181128 200000 2259 1
6024460 20181128 210000 1735 1
6024460 20181128 220000 2053 1
6024460 20181128 230000 3407 1
6024460 20181129 000000 5287 1
6024460 20181129 010000 6781 1
6024460 20181129 020000 7786 1
6024460 20181129 030000 8089 1
6024460 20181129 040000 7446 1
6024460 20181129 050000 6431 1
6024460 20181129 060000 5253 1
6024460 20181129 070000 3939 1
6024460 20181129 080000 2834 1
6024460 20181129 090000 2237 1
6024460 20181129 100000 2420 1
6024460 20181129 110000 3620 1
6024460 20181129 120000 5472 1
6024460 20181129 130000 7148 1
6024460 20181129 140000 8065 1
6024460 20181129 150000 8488 1
6024460 20181129 160000 8090 1
6024460 20181129 170000 7051 1
6024460 20181129 180000 5941 1
6024460 20181129 190000 4584 1
6024460 20181129 200000 3407 1
6024460 20181129 210000 2536 1
6024460 20181129 220000 2244 1
6024460 20181129 230000 2651 1
6024460 20181130 000000 4004 1
6024460 20181130 010000 5706 1
6024460 20181130 020000 7043 1
6024460 20181130 030000 7947 1
6024460 20181130 040000 8196 1
6024460 20181130 050000 7526 1
6024460 20181130 060000 6613 1
6024460 20181130 070000 5479 1
6024460 20181130 080000 4237 1
6024460 20181130 090000 3201 1
6024460 20181130 100000 2569 1
6024460 20181130 110000 2514 1
6024460 20181130 120000 3279 1
6024460 20181130 130000 4752 1
6024460 20181130 140000 6217 1
6024460 20181130 150000 7273 1
6024460 20181130 160000 7876 1
6024460 20181130 170000 7702 1
6024460 20181130 180000 6899 1
6024460 20181130 190000 5936 1
6024460 20181130 200000 4818 1
6024460 20181130 210000 3700 1
6024460 20181130 220000 2846 1
6024460 20181130 230000 2415 1
6024460 20181201 000000 2592 1
6024460 20181201 010000 3549 1
6024460 20181201 020000 5111 1
6024460 20181201 030000 6570 1
6024460 20181201 040000 7566 1
6024460 20181201 050000 8022 1
6024460 20181201 060000 7649 1
6024460 20181201 070000 6793 1
6024460 20181201 080000 5763 1
6024460 20181201 090000 4665 1
6024460 20181201 100000 3634 1
6024460 20181201 110000 2923 1
6024460 20181201 120000 2737 1
6024460 20181201 130000 3215 1
6024460 20181201 140000 4416 1
6024460 20181201 150000 5894 1
6024460 20181201 160000 7028 1
6024460 20181201 170000 7735 1
6024460 20181201 180000 7807 1
6024460 20181201 190000 7148 1
6024460 20181201 200000 6213 1
6024460 20181201 210000 5117 1
6024460 20181201 220000 3976 1
6024460 20181201 230000 3048 1
6024460 20181202 000000 2520 1
6024460 20181202 010000 2551 1
6024460 20181202 020000 3418 1
6024460 20181202 030000 4978 1
6024460 20181202 040000 6572 1
6024460 20181202 050000 7721 1
6024460 20181202 060000 8369 1
6024460 20181202 070000 8191 1
6024460 20181202 080000 7393 1
6024460 20181202 090000 6281 1
6024460 20181202 100000 5072 1
6024460 20181202 110000 3893 1
6024460 20181202 120000 2977 1
6024460 20181202 130000 2583 1
6024460 20181202 140000 2840 1
6024460 20181202 150000 3965 1
6024460 20181202 160000 5621 1
6024460 20181202 170000 6992 1
6024460 20181202 180000 7930 1
6024460 20181202 190000 8233 1
6024460 20181202 200000 7693 1
6024460 20181202 210000 6697 1
6024460 20181202 220000 5622 1
6024460 20181202 230000 4348 1
6024460 20181203 000000 3294 1
6024460 20181203 010000 2581 1
6024460 20181203 020000 2406 1
6024460 20181203 030000 2999 1
6024460 20181203 040000 4497 1
6024460 20181203 050000 6250 1
6024460 20181203 060000 7566 1
6024460 20181203 070000 8393 1
6024460 20181203 080000 8346 1
6024460 20181203 090000 7447 1
6024460 20181203 100000 6330 1
6024460 20181203 110000 5077 1
6024460 20181203 120000 3832 1
6024460 20181203 130000 2881 1
6024460 20181203 140000 2395 1
6024460 20181203 150000 2595 1
6024460 20181203 160000 3832 1
6024460 20181203 170000 5690 1
6024460 20181203 180000 7185 1
6024460 20181203 190000 8251 1
6024460 20181203 200000 8671 1
6024460 20181203 210000 7957 1
6024460 20181203 220000 6867 1
6024460 20181203 230000 5611 1
6024460 20181204 000000 4253 1
6024460 20181204 010000 3105 1
6024460 20181204 020000 2317 1
6024460 20181204 030000 2039 1
6024460 20181204 040000 2560 1
6024460 20181204 050000 4154 1
6024460 20181204 060000 6215 1
6024460 20181204 070000 7748 1
6024460 20181204 080000 8605 1
6024460 20181204 090000 8532 1
6024460 20181204 100000 7327 1
6024460 20181204 110000 5933 1
6024460 20181204 120000 4576 1
6024460 20181204 130000 3261 1
6024460 20181204 140000 2211 1
6024460 20181204 150000 1697 1
6024460 20181204 160000 1837 1
6024460 20181204 170000 3071 1
6024460 20181204 180000 5193 1
6024460 20181204 190000 7010 1
6024460 20181204 200000 8159 1
6024460 20181204 210000 8593 1
6024460 20181204 220000 7711 1
6024460 20181204 230000 6385 1
6024460 20181205 000000 4996 1
6024460 20181205 010000 3612 1
6024460 20181205 020000 2413 1
6024460 20181205 030000 1637 1
6024460 20181205 040000 1488 1
6024460 20181205 050000 2331 1
6024460 20181205 060000 4415 1
6024460 20181205 070000 6581 1
6024460 20181205 080000 8061 1
6024460 20181205 090000 8875 1
6024460 20181205 100000 8515 1
6024460 20181205 110000 7248 1
6024460 20181205 120000 5792 1
6024460 20181205 130000 4328 1
6024460 20181205 140000 2930 1
6024460 20181205 150000 1903 1
6024460 20181205 160000 1497 1
6024460 20181205 170000 1978 1
6024460 20181205 180000 3731 1
6024460 20181205 190000 6027 1
6024460 20181205 200000 7674 1
6024460 20181205 210000 8765 1
6024460 20181205 220000 8872 1
6024460 20181205 230000 7787 1
6024460 20181206 000000 6408 1
6024460 20181206 010000 4894 1
6024460 20181206 020000 3402 1
6024460 20181206 030000 2215 1
6024460 20181206 040000 1525 1
6024460 20181206 050000 1553 1
6024460 20181206 060000 2852 1
6024460 20181206 070000 5203 1
6024460 20181206 080000 7257 1
6024460 20181206 090000 8627 1
6024460 20181206 100000 9234 1
6024460 20181206 110000 8413 1
6024460 20181206 120000 7012 1
6024460 20181206 130000 5500 1
6024460 20181206 140000 3950 1
6024460 20181206 150000 2620 1
6024460 20181206 160000 1680 1
6024460 20181206 170000 1404 1
6024460 20181206 180000 2171 1
6024460 20181206 190000 4244 1
6024460 20181206 200000 6470 1
6024460 20181206 210000 8015 1
6024460 20181206 220000 8939 1
6024460 20181206 230000 8639 1
6024460 20181207 000000 7381 1
6024460 20181207 010000 5944 1
6024460 20181207 020000 4407 1
6024460 20181207 030000 2995 1
6024460 20181207 040000 1922 1
6024460 20181207 050000 1453 1
6024460 20181207 060000 1928 1
6024460 20181207 070000 3810 1
6024460 20181207 080000 6234 1
6024460 20181207 090000 8083 1
6024460 20181207 100000 9218 1
6024460 20181207 110000 9345 1
6024460 20181207 120000 8336 1
6024460 20181207 130000 6872 1
6024460 20181207 140000 5323 1
6024460 20181207 150000 3875 1
6024460 20181207 160000 2537 1
6024460 20181207 170000 1836 1
6024460 20181207 180000 1919 1
6024460 20181207 190000 3145 1
6024460 20181207 200000 5405 1
6024460 20181207 210000 7406 1
6024460 20181207 220000 8671 1
6024460 20181207 230000 9257 1
6024460 20181208 000000 8478 1
6024460 20181208 010000 7218 1
6024460 20181208 020000 5829 1
6024460 20181208 030000 4319 1
6024460 20181208 040000 2979 1
6024460 20181208 050000 2098 1
6024460 20181208 060000 1878 1
6024460 20181208 070000 2782 1
6024460 20181208 080000 4889 1
6024460 20181208 090000 6941 1
6024460 20181208 100000 8472 1
6024460 20181208 110000 9321 1
6024460 20181208 120000 8822 1
6024460 20181208 130000 7633 1
6024460 20181208 140000 6136 1
6024460 20181208 150000 4560 1
6024460 20181208 160000 3178 1
6024460 20181208 170000 2178 1
6024460 20181208 180000 1822 1
6024460 20181208 190000 2343 1
6024460 20181208 200000 4118 1
6024460 20181208 210000 6460 1
6024460 20181208 220000 8128 1
6024460 20181208 230000 9319 1
6024460 20181209 000000 9391 1
6024460 20181209 010000 8386 1
6024460 20181209 020000 6989 1
6024460 20181209 030000 5506 1
6024460 20181209 040000 4070 1
6024460 20181209 050000 2889 1
6024460 20181209 060000 2217 1
6024460 20181209 070000 2365 1
6024460 20181209 080000 3760 1
6024460 20181209 090000 5931 1
6024460 20181209 100000 7750 1
6024460 20181209 110000 9009 1
6024460 20181209 120000 9376 1
6024460 20181209 130000 8430 1
6024460 20181209 140000 7088 1
6024460 20181209 150000 5559 1
6024460 20181209 160000 4037 1
6024460 20181209 170000 2775 1
6024460 20181209 180000 1944 1
6024460 20181209 190000 1793 1
6024460 20181209 200000 2544 1
6024460 20181209 210000 4490 1
6024460 20181209 220000 6680 1
6024460 20181209 230000 8177 1
6024460 20181210 000000 8925 1
6024460 20181210 010000 8522 1
6024460 20181210 020000 7110 1
6024460 20181210 030000 5669 1
6024460 20181210 040000 4285 1
6024460 20181210 050000 3000 1
6024460 20181210 060000 2087 1
6024460 20181210 070000 1763 1
6024460 20181210 080000 2193 1
6024460 20181210 090000 3981 1
6024460 20181210 100000 6230 1
6024460 20181210 110000 7862 1
6024460 20181210 120000 8822 1
6024460 20181210 130000 8742 1
6024460 20181210 140000 7398 1
6024460 20181210 150000 5918 1
6024460 20181210 160000 4516 1
6024460 20181210 170000 3177 1
6024460 20181210 180000 2152 1
6024460 20181210 190000 1614 1
6024460 20181210 200000 1748 1
6024460 20181210 210000 3066 1
6024460 20181210 220000 5314 1
6024460 20181210 230000 7209 1
6024460 20181211 000000 8362 1
6024460 20181211 010000 8698 1
6024460 20181211 020000 7675 1
6024460 20181211 030000 6207 1
6024460 20181211 040000 4844 1
6024460 20181211 050000 3536 1
6024460 20181211 060000 2419 1
6024460 20181211 070000 1754 1
6024460 20181211 080000 1764 1
6024460 20181211 090000 2790 1
6024460 20181211 100000 4891 1
6024460 20181211 110000 6828 1
6024460 20181211 120000 8056 1
6024460 20181211 130000 8624 1
6024460 20181211 140000 7923 1
6024460 20181211 150000 6602 1
6024460 20181211 160000 5224 1
6024460 20181211 170000 3858 1
6024460 20181211 180000 2676 1
6024460 20181211 190000 1864 1
6024460 20181211 200000 1671 1
6024460 20181211 210000 2371 1
6024460 20181211 220000 4179 1
6024460 20181211 230000 6145 1
6024460 20181212 000000 7564 1
6024460 20181212 010000 8336 1
6024460 20181212 020000 8019 1
6024460 20181212 030000 6848 1
6024460 20181212 040000 5572 1
6024460 20181212 050000 4288 1
6024460 20181212 060000 3105 1
6024460 20181212 070000 2225 1
6024460 20181212 080000 1906 1
6024460 20181212 090000 2332 1
6024460 20181212 100000 3797 1
6024460 20181212 110000 5676 1
6024460 20181212 120000 7121 1
6024460 20181212 130000 7977 1
6024460 20181212 140000 7979 1
